id,address,bedroom_nums,bathroom_nums,car_spaces,land_size,house_type,price
71,"33 Tuffy Avenue, Sans Souci, NSW 2219",4,2,1,487m²,House,"$2,660,000"
71,"19 Warwick Street, North Ryde, NSW 2113",3,2,2,580m²,House,"$2,635,000"
71,"9 Daphne Street, West Ryde, NSW 2114",5,2,4,,House,"$2,590,000"
71,"28B Hampton Street, Croydon Park, NSW 2133",4,3,3,348m²,Duplex/semi-detached,"$2,575,000"
71,"3a Coonong Road, Concord West, NSW 2138",5,3,2,340m²,Duplex/semi-detached,"$2,535,000"
71,"44 Ravensbourne Circuit, Dural, NSW 2158",5,3,4,745m²,House,"$2,526,000"
71,"3 Ronald Avenue, Earlwood, NSW 2206",3,2,2,,House,"$2,520,000"
71,"3 Schumack Street, North Ryde, NSW 2113",2,1,1,531.1m²,House,"$2,470,000"
71,"16 MacArthur Parade, Dulwich Hill, NSW 2203",3,2,1,261m²,House,"$2,459,000"
71,"8 Tingira Place, Forestville, NSW 2087",3,1,1,727m²,House,"$2,450,000"
71,"40 Coronation Road, Baulkham Hills, NSW 2153",4,2,2,715m²,House,"$2,425,000"
71,"63 Sorrell Street, North Parramatta, NSW 2151",5,1,6,589m²,House,"$2,380,000"
71,"7 Elanora Close, Baulkham Hills, NSW 2153",4,3,2,780m²,House,"$2,360,000"
71,"34 Frederick Street, Campsie, NSW 2194",3,2,1,465m²,House,"$2,350,000"
72,"19 Vaughan Avenue, Pennant Hills, NSW 2120",3,1,1,"1,012m²",House,"$2,295,000"
72,"50 York Street, Epping, NSW 2121",4,2,2,674m²,House,"$2,280,000"
72,"35 Sydney Street, North Strathfield, NSW 2137",4,2,3,641m²,House,"$2,205,000"
72,"130 Kings Road, Castle Hill, NSW 2154",4,2,2,741m²,House,"$2,200,000"
72,"5 Parys Close, Menai, NSW 2234",4,2,4,700m²,House,"$2,150,000"
72,"159 Ryedale Road, Denistone, NSW 2114",4,3,1,,Duplex/semi-detached,"$2,126,000"
72,"36 Wellington Street, Waterloo, NSW 2017",3,2,1,,House,"$2,118,000"
72,"53A Pile Street, Marrickville, NSW 2204",2,1,1,360m²,House,"$2,050,000"
72,"15 Windarra Crescent, Wahroonga, NSW 2076",3,1,2,739.8m²,House,"$2,010,000"
72,"1 Northcote Street, Auburn, NSW 2144",4,2,2,,House,"$2,005,000"
72,"53 New Illawarra Road, Bexley North, NSW 2207",6,4,4,537m²,House,"$2,005,000"
72,"62 Lilyfield Road, Rozelle, NSW 2039",3,1,,107m²,House,"$1,992,000"
72,"1B Mulyan Avenue, Carlingford, NSW 2118",4,2,2,,House,"$1,990,000"
72,"1 Mariala Court, Holsworthy, NSW 2173",4,2,2,616.2m²,House,"$1,960,000"
72,"14 Capizzi Place, Castle Hill, NSW 2154",4,2,2,447.8m²,House,"$1,940,000"
72,"42B Nirimba Avenue, Narwee, NSW 2209",5,4,2,328m²,Duplex/semi-detached,"$1,930,000"
72,"108 Smith Street, Pendle Hill, NSW 2145",4,2,4,670m²,House,"$1,915,000"
72,"21 Military Road, Neutral Bay, NSW 2089",4,1,,,House,"$1,905,000"
72,"106 Kinghorne Road, Bonnyrigg Heights, NSW 2177",5,2,2,624m²,House,"$1,900,000"
72,"3 Pertaringa Way, Glenorie, NSW 2157",4,2,2,,House,"$1,900,000"
72,"9 Selwyn Street, Paddington, NSW 2021",2,1,,,House,"$1,900,000"
72,"204 Trafalgar Lane, Annandale, NSW 2038",3,1,1,,House,"$1,898,000"
72,"17 Nimbus Close, Kellyville, NSW 2155",4,2,2,450m²,House,"$1,850,000"
72,"6 Kotara Place, Miranda, NSW 2228",3,1,2,582m²,House,"$1,840,000"
72,"10 Westminster Street, Bexley, NSW 2207",4,2,2,460m²,House,"$1,820,000"
